"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1919300814960562610","Tue May 06 00:50:48 +0000 2025","1","@DianSandiU Makanya tunjukkan dan buktikan kepublik bahwa tuduhan itu salah! Kalo modal bacot semua org jg bisa ngaku2 alumni UGM walaupun kerjaannya masuk got! Penjahat merasa terzalimi itulah penjahat sesungguhnya IKN &amp; ESEMKA adalah bukti kebohongan/kejahatan !","1919555410727731555","","DianSandiU","in","Cyberworld","0","0","1","https://x.com/Dark_Vrince/status/1919555410727731555","86069916","Dark_Vrince"
"1919359352856588712","Tue May 06 00:19:33 +0000 2025","1","@jabangtetuko007 @Boediantar4 Sumatera + Aceh jd 'negara kedaulatan baru' Kalimantan mau dianeks oleh M'sia / merdeka sendiri (IKN milik negara Kalimantan) Transmigran dari Pulau Jawa mengungsi ke luar Indonesia (waspada Pergantian Besar) terutama Suriname dan Belanda","1919547549670654121","","jabangtetuko007","in","Jambi, Indonesia","0","1","0","https://x.com/firzafp/status/1919547549670654121","717163508920504320","firzafp"
"1919247081165689158","Tue May 06 00:17:45 +0000 2025","0","@neVerAl0nely Emang cocok nya jadi psk itu kita bisa lihat gedung2 di ikn cocok nya buat psk ","1919547095813619958","","neVerAl0nely","in","","0","0","0","https://x.com/SutiarsaE318/status/1919547095813619958","1674060784886841344","SutiarsaE318"
"1919404760127742177","Tue May 06 00:13:05 +0000 2025","5","@ElhassanTa1479 @ApriliaLin sini bang ke boyolali saya liatin produsen nya mobil esemka kalo mau masuk juga bisa saya ad ordal IKN mangkrak? lah om saya lagi kerja di IKN gmna tuh?","1919545918367347036","","ElhassanTa1479","in","","0","2","0","https://x.com/Noviana39433210/status/1919545918367347036","1638185547800911872","Noviana39433210"
"1919367953163690235","Mon May 05 23:55:52 +0000 2025","0","@setyoprihandono @Opposisi6890 PSK transaksi dan main di semak IKN","1919541586951864549","","setyoprihandono","in","","0","1","0","https://x.com/Habakkuk2024/status/1919541586951864549","1763821253595746304","Habakkuk2024"
"1919247081165689158","Mon May 05 23:51:47 +0000 2025","0","@neVerAl0nely Buka lapangan kerja di ikn","1919540558693073233","","neVerAl0nely","in","","0","0","0","https://x.com/Heindrahayyun1/status/1919540558693073233","1358053455621812224","Heindrahayyun1"
"1919413997977186511","Mon May 05 23:41:35 +0000 2025","2","@H4T14K4LN4L42 @msaid_didu @jokowi @Kiyai_MarufAmin @MYusufKala1 @PDI_Perjuangan @PartaiGolkar @DPR_RI @prabowo Sok-sokan berlagak jadi pahlawan yang membebaskan Freeport... eh ujungnya menggadaikan IKN 190 hampir dua abad cukup untuk melewati 6 generasi","1919537993003807170","","H4T14K4LN4L42","in","","0","0","0","https://x.com/Majinterra2008/status/1919537993003807170","1785162578370695168","Majinterra2008"
"1919359083724890315","Mon May 05 23:31:28 +0000 2025","1","@cobeh2022 Ketika penjahat bermain akting jadi korban Ratusan juta rakyat knatipu dan dirugikan presiden palsu dari pemilu palsu dengan syarat ijazah palsu. Byk yg panik Krn para pejabat dan produk hukum produk Jokowi bisa batal demi hukum Semua aturan merugikan rakyat batal termasuk ikn","1919535447958815010","","cobeh2022","in","","0","0","0","https://x.com/aldrovandi10/status/1919535447958815010","1437186112519241730","aldrovandi10"
"1919404760127742177","Mon May 05 23:29:41 +0000 2025","8","@ApriliaLin Yang tukang NGIBUL MULYONO MOBIL SMK 6000 unit sudah dipesan Dikantong Saya ada 11 rb trilyun Ekonomi melesat Buy back Indosat IKN mangkrak Kereta Tanpa rel di IKN mana buktinya Sudah tapi belum. Yang kaya gini masih dipercaya","1919535000128782648","","ApriliaLin","in","mount ciremai. Indonesia","0","8","0","https://x.com/ElhassanTa1479/status/1919535000128782648","1749070233539944449","ElhassanTa1479"
"1919533500379836667","Mon May 05 23:23:44 +0000 2025","5","Jokowi yg menghina kami 2 periode harusnya diadili segera sih Sgt byk kasus yg harusnya bs didelikkan mulai dri bohong produksi Esemka bohong investor IKN bohong punya setidaknya 11rb triliun dikantongnya kasus eKTP dan kaitannya dengan Aguan PIK 2. #tolakPIK2 #AdiliJokowi","1919533500379836667","","","in","neverland","0","1","0","https://x.com/jijirnyinyir/status/1919533500379836667","1047680225138466816","jijirnyinyir"
"1919264343473938925","Mon May 05 23:15:33 +0000 2025","0","@NKRITetapDiHati @kusuma12197 @KRMTRoySuryo2 @DokterTifa @SianiparRismon Tukang DFK nuduh DFKmobil Esemka investor ikn ga pake dana APBN dll kurang DFK apa lagi? Tambah lagi ijazah hah ngedabrus","1919531440967946743","","NKRITetapDiHati","in","","0","0","0","https://x.com/rudiantowira771/status/1919531440967946743","1873289745113243649","rudiantowira771"
"1919521925887295508","Mon May 05 23:13:11 +0000 2025","1","@V3g3L IKN: Kereta tanpa rel dikembalikan ke China. Esemka: Mobil China yang dilabeli atas nama Esemka . Sekarang sudah jadi benar2 mobil ghoib. Konoha: Lama-lama juga 'dikembalikan' ke China karena tidak bisa bayar utang. https://t.co/FUmTcuAs7o","1919530844269773283","","V3g3L","in","","0","1","0","https://x.com/hendrowijonarko/status/1919530844269773283","156614803","hendrowijonarko"
"1919300814960562610","Mon May 05 23:09:54 +0000 2025","0","@DianSandiU Apa kabar Mobil Esemka...Investor IKN ....ekonomi merekot ? Masih percaya?","1919530019283726813","","DianSandiU","in","","0","0","0","https://x.com/arno2303/status/1919530019283726813","1752119441821945856","arno2303"
"1918864018212520118","Mon May 05 23:04:37 +0000 2025","0","@poepleplus62 @kegblgnunfaedh Lu jangan ngmg doang deh. Kaya orang tolol yg ada. Kalo mau ngmg kasih bukti yg konkrit. Even until now ikn aja masih berjalan. Mangkarak dr mana? Dari dasar hati kebencian lu yg busuk itu? Wkwkwkwk dasar anak abah. https://t.co/fiLbb6h6K4","1919528692159807530","https://pbs.twimg.com/media/GqOJKypbAAAML3r.jpg","poepleplus62","in","Kuala Lumpur Federal Territory","0","0","0","https://x.com/bangtanochu/status/1919528692159807530","320617461","bangtanochu"
"1919027438442426486","Mon May 05 22:54:23 +0000 2025","0","@ariabima99 Kalo Presiden dan menteri mau pindah ke IKN ASNnya pasti mau berangkat. Gk perlu insentif. Nyatanya tidak ada apa2 di sana! Tempat hiburan? Gemerlap Ibukota? Fasilitas kesehatan pun rasa2nya belum cukup","1919526114680308221","","ariabima99","in","Cengkareng, Indonesia","0","0","0","https://x.com/_fendy_/status/1919526114680308221","39218191","_fendy_"
"1919416529155711112","Mon May 05 22:41:47 +0000 2025","0","@Apriliyanurani @TribuanaWira @Dennysiregar7 @review_soc4086 @Soumokil_Will per 5tahun itu sebenernya itu recycle sdm anggap aja demokrasi yg kesempatannya terbuka buat semua insan manusia tp progress value dan goal nya ga boleh hanya semata wayang cuman monas aja jd yah udah bagus ada danantara yg diawasin sby sama jokowi itu progressive oh dan ikn","1919522943434162592","","Apriliyanurani","in","North Sumatra, Indonesia","0","2","0","https://x.com/RomiSuparman_/status/1919522943434162592","1654071826119794688","RomiSuparman_"
"1919281295697293378","Mon May 05 22:33:59 +0000 2025","0","@kompascom Gua gak peduli ijazahnya pak jokowi palsu atau tidak. Dia harus bayar janji2-nya pas jadi presiden dulu harus dilunasi. macet dna banjir gampang diatasi jadi presiden Duit 11000 T di luar negeri untuk indonesia bangun 9 lap bola duit di IKN dari FIFA 1 thn kelar ","1919520979228807341","","kompascom","in","Malang, Indonesia","0","1","0","https://x.com/arc_romadhoni/status/1919520979228807341","15860995","arc_romadhoni"
"1918864018212520118","Mon May 05 22:27:04 +0000 2025","0","@sallyrosalina_w @bangtanochu @poepleplus62 @kegblgnunfaedh @bangtanochu @poepleplus62 @kegblgnunfaedh Berdasarkan info terkini proyek IKN tampaknya tetap berjalan. Pemerintah menyiapkan relokasi ASN pada 2025 dan menargetkan penyelesaian infrastruktur utama pada 2028. Anggaran Rp 48 8 triliun dialokasikan untuk 2025 2029. Namun ada","1919519240732004417","","sallyrosalina_w","in","wherever you are","0","0","0","https://x.com/grok/status/1919519240732004417","1720665183188922368","grok"
"1919367953163690235","Mon May 05 22:26:16 +0000 2025","3","@Opposisi6890 Pindah ke IKN","1919519037484097760","","Opposisi6890","in","","0","0","0","https://x.com/Muslim_AntiPKI9/status/1919519037484097760","1604091267834474498","Muslim_AntiPKI9"
"1918864018212520118","Mon May 05 22:15:32 +0000 2025","0","@bangtanochu @kegblgnunfaedh Banyak salah satunya yang bakal mangkrak adalah IKN Buka mata anda supaya tidak TOLOL ","1919516336830742839","","bangtanochu","in","Makassar, Indonesia","0","1","0","https://x.com/poepleplus62/status/1919516336830742839","2458886347","poepleplus62"
"1919515382135558293","Mon May 05 22:11:44 +0000 2025","1","Adili Jokowi : usut tuntas IKN yg sarat penipuan + korup","1919515382135558293","","","in","Konoha","0","0","0","https://x.com/MisterVakum/status/1919515382135558293","1696826531988066304","MisterVakum"
"1919332493188100589","Mon May 05 21:49:39 +0000 2025","0","@democrazymedia Ijazahmu perlu diteliti krn IKN skr MANGKRAK pas dng GIGIMU yg SERAMPANGAN","1919509824339116282","","democrazymedia","in","","0","0","0","https://x.com/D12khard/status/1919509824339116282","1417812768992858112","D12khard"
"1919362664536674744","Mon May 05 21:46:50 +0000 2025","1","@EkoPurwanto001 Karena mereka tahu akan seperti apa dunia di hati² datang..semua bersiap kecuali IKN ","1919509115900166160","","EkoPurwanto001","in","The Valley, DAGO","0","0","0","https://x.com/JanissaryD_Last/status/1919509115900166160","1016416136152268800","JanissaryD_Last"
"1919332493188100589","Mon May 05 21:26:28 +0000 2025","0","@democrazymedia Utk pemimpin yg tdk adil dihinakan di dunia ini mgk balasan (kecil) nanti di akhirat org2 yg pernah anda dzalimi ditipu sampe pabriknya bangkrut (al sintan) digusur (Rempang IKN Mandalika Papua) korban KM 50 akan nuntut keadilan pada Allah.","1919503991316349407","","democrazymedia","in","022-0263-022","0","0","0","https://x.com/adiramdhanm/status/1919503991316349407","461182920","adiramdhanm"
"1919393993588101440","Mon May 05 21:18:45 +0000 2025","1","@Kanseulir lebih baik anggaran ikn buat pelatihan tenaga kerja dan investasi industri padat karya dampaknya meningkatkan pemasukan pajak membuka lapangan kerja dan tentu orangtuanya mampu biayai anak2 utk sekolah dan memberi makan bergizi.","1919502046379528309","","Kanseulir","in","Kongo, Africa","0","0","0","https://x.com/okino2x/status/1919502046379528309","984328163210682368","okino2x"
"1919248244359802918","Mon May 05 21:05:25 +0000 2025","0","@arkassssabbiqe @glorygloryjeno @BigAlphaID @prabowo Lebih bijak buat bangun tol Trans kalimantan tol Trans Sumatera dulu itu lebih penting daripada maksain kereta cepat dan ikn Kadang-kadang miris lihat jalan dikedua pulau tersebut cuma aspal lebar 5 meter doang itupun cuma 1 jalur dan sempit.","1919498692467335203","","arkassssabbiqe","in","","0","0","0","https://x.com/PandaMerahku/status/1919498692467335203","1581221373103337472","PandaMerahku"
"1919248244359802918","Mon May 05 20:35:25 +0000 2025","0","@glorygloryjeno @PandaMerahku @BigAlphaID @prabowo utangnya jokowi konsumtif semua. IKN gak guna. kereta cepat gak guna. bandara2 international gak guna. mandalika gak guna. trans papua gak guna.","1919491142145499296","","glorygloryjeno","in","","0","1","0","https://x.com/arkassssabbiqe/status/1919491142145499296","1744056207084777472","arkassssabbiqe"
"1919477617297588362","Mon May 05 19:41:40 +0000 2025","0","MAKIN GAJE! KPK DILARANG TANGKAP DIREKSI &amp; KOMISARIS BUMN. DI IKN PR*STI... https://t.co/a3TskMPU4q via @YouTube","1919477617297588362","","","in","Tangerang","0","0","0","https://x.com/kgs_david_k/status/1919477617297588362","414717416","kgs_david_k"
"1919476755452330209","Mon May 05 19:38:15 +0000 2025","0","Tak Lolos Uji Kereta Otonom IKN Diretur ke China Rangkaian autonomous rail transit yang didatangkan dari China dinilai gagal karena tak bisa beroperasi secara otonom. Imbasnya kereta tanpa rel IKN dikembalikan ke China. Ikuti Kompas https://t.co/kZHRcdofeS @hariankompas","1919476755452330209","","","in","","0","0","0","https://x.com/tatisamhadi/status/1919476755452330209","1445984430258982913","tatisamhadi"
"1919307656499503133","Mon May 05 18:50:29 +0000 2025","0","@DarsAlexandra1 Isinya orangutan IKN","1919464733624959114","","DarsAlexandra1","in","","0","0","0","https://x.com/BalatonSlagereg/status/1919464733624959114","1650874519354216451","BalatonSlagereg"
"1919265780488663459","Mon May 05 17:55:26 +0000 2025","0","@azis95 Ga heran mah kerjaan di Indonesia oversight melulu. Contohnya lagi lorem ipsum di IKN ","1919450880665100657","","azis95","in","","0","0","0","https://x.com/Naree_ft/status/1919450880665100657","1334156950905372672","Naree_ft"
"1919449951819448566","Mon May 05 17:51:44 +0000 2025","0","IKN makin siap... Hadiri Rapat di OIKN Pangdam Mulawarman sebut Pentingnya Pembangunan Markas Kodim IKN https://t.co/lbnw5M5zRv","1919449951819448566","","","in","","0","0","0","https://x.com/jari_droid/status/1919449951819448566","1486631613932834819","jari_droid"
"1919449753462493548","Mon May 05 17:50:57 +0000 2025","0","Selama ini ternyata BIN sudah menempati kantor modular di IKN... BIN pindah dari Kantor Sementara ke kantor tetap di IKN Siap Dukung Penuh Keamanan Ibu Kota Baru https://t.co/nbSLMTRP1P","1919449753462493548","","","in","","0","0","0","https://x.com/jari_droid/status/1919449753462493548","1486631613932834819","jari_droid"
"1919442157494317207","Mon May 05 17:46:34 +0000 2025","0","@inganggita Gaada kata keramat daerah penyangga IKN soalnya","1919448650037551189","","inganggita","in","Ultra Down South ","0","1","0","https://x.com/wahyuutomos/status/1919448650037551189","994968720","wahyuutomos"
"1919359083724890315","Mon May 05 17:38:59 +0000 2025","3","@cobeh2022 Justru arti menghina adalah ketika capres mengumbar kebohongan publik.ada uang 11K T disaku saya ada yang pesen mobil esemka 6000 orang dan satu lagi: sudah banyak investor asing di IKN ","1919446740119232606","","cobeh2022","in","indonesia ","0","0","0","https://x.com/audio_sae/status/1919446740119232606","1520605395508674560","audio_sae"
"1919444483147444725","Mon May 05 17:37:55 +0000 2025","0","@ActorVidhu Bro ur nakkal acting with bgm oda varumbothu ","1919446475215667423","","ActorVidhu","in","","0","0","0","https://x.com/iKN_1205/status/1919446475215667423","802132735276052480","iKN_1205"
"1919339830594732353","Mon May 05 17:11:36 +0000 2025","0","@KangManto123 Sebaiknya ormas preman dibina sakan","1919439849142030710","","KangManto123","in","","0","0","0","https://x.com/Muhamma70893310/status/1919439849142030710","1519307015721349121","Muhamma70893310"
"1919289463152538009","Mon May 05 17:10:02 +0000 2025","2","@bungalotus25 Mandiri","1919439457545015383","","bungalotus25","in","","0","1","0","https://x.com/Muhamma70893310/status/1919439457545015383","1519307015721349121","Muhamma70893310"
"1919289283661160674","Mon May 05 17:09:13 +0000 2025","2","@bungalotus25 Cantik","1919439251349110871","","bungalotus25","in","","0","1","0","https://x.com/Muhamma70893310/status/1919439251349110871","1519307015721349121","Muhamma70893310"
"1919320163800797199","Mon May 05 17:07:46 +0000 2025","2","@Queenaa_sha Ya udah","1919438885882626121","","Queenaa_sha","in","","0","0","0","https://x.com/Muhamma70893310/status/1919438885882626121","1519307015721349121","Muhamma70893310"
"1918944647180960171","Mon May 05 17:06:09 +0000 2025","0","@sukakamutr @carukwaluyo @DokterTifa Otak lu pake tanya noh kontraktor2 yg belom dibayar bertahun2 sm pinokio ikn yg jd istana lendir freeport yg gaje ga seperak rupiah pun masuk kas negara ... Literasi n gizi otak lu dtingkatkan jer biar ga do ngok n gampang dkibulin. Kebanyakan nge-lem sih lu ","1919438478351454331","","sukakamutr","in","","0","5","0","https://x.com/BrianWa13735219/status/1919438478351454331","1443910625009143808","BrianWa13735219"
"1919367953163690235","Mon May 05 16:50:41 +0000 2025","0","@Opposisi6890 Penghuninya akan pindah ke IKN !","1919434588549505344","","Opposisi6890","in","Indonesia 🇮🇩","0","0","0","https://x.com/mulyana806012/status/1919434588549505344","1563266872568852481","mulyana806012"
"1919417379819257901","Mon May 05 16:17:29 +0000 2025","0","@pandji IKN dong apalagi skrg banyak PSK nya. Eeh..","1919426231067349491","","pandji","in","Di mana-mana Hatiku Senang","0","0","0","https://x.com/del_paijo/status/1919426231067349491","1393730171828457474","del_paijo"
"1919333142898360683","Mon May 05 16:12:23 +0000 2025","1","@JDjamhuri38681 @geloraco Intinya. Ga SBY dgn Prasasti Hambalang. Ga Jokowi dgn prasasti IKN. Mangkrang semua. Legenda nya rakyat cuma menerimo. Gayanya beragama di RI. Kantongi duit sendiri dgn menyiksa rakyat.","1919424949023883661","","JDjamhuri38681","in","","0","0","0","https://x.com/dwi_jiani/status/1919424949023883661","1860127942300565507","dwi_jiani"
"1918576260319735997","Mon May 05 16:09:11 +0000 2025","0","@pensilwarna24 bnyk d aym d ikn d cmln ymmy pkkny","1919424143805583781","","pensilwarna24","in","","0","1","0","https://x.com/milkunabati/status/1919424143805583781","1808398732213604354","milkunabati"
"1919048101882462352","Mon May 05 16:03:56 +0000 2025","0","@diiymana Hahahaha lorem ipsun kek tugu IKN aja","1919422820758487379","","diiymana","in","wizarding world","0","0","0","https://x.com/necrokreph/status/1919422820758487379","1516541457225908224","necrokreph"
"1919411083015758219","Mon May 05 15:58:36 +0000 2025","0","@kompascom Duitnya habis buat ikn Dan danantara","1919421478547661173","","kompascom","in","Azerbaijan","0","0","0","https://x.com/asep_berlian837/status/1919421478547661173","1907002428077252608","asep_berlian837"
"1919389115906191537","Mon May 05 15:56:21 +0000 2025","1","@democrazymedia Memannya OCCRP gak menghina? Ngomong doal IKN gak dibiayai negara apa itu bukan perbuatan hina? Ngomong soal ratusan investor di IKN dari berbagai negara apa itu bukan perbuatan hina? Sy mau tanya itu dulu.","1919420913893703764","","democrazymedia","in","Konoha, Wild East","0","0","0","https://x.com/Ikademan_Yong/status/1919420913893703764","137052365","Ikademan_Yong"
"1919395151018913823","Mon May 05 15:43:24 +0000 2025","0","@Yurissa_Samosir @choymarkochoy_ @ay_prakasa2225 @JamalBoegis @AmaluddinSSili1 @nomerorae @Panitia68285950 @yaniarsim @PutriKayan16645 @amelcewaw @msaid_didu Anggap saja mereka itu para investor yg berinvestasi di IKN.. Betul ngak Tuan @jokowi","1919417653304717704","","Yurissa_Samosir","in","East Timor","0","0","0","https://x.com/Rudi58985524/status/1919417653304717704","1629887532237484032","Rudi58985524"
"1919417330347446382","Mon May 05 15:42:07 +0000 2025","24","Bayangkan jika dana IKN utk selesaikan masalah ini. Rakyat banyak yg tdk sadar klu IKN cuma proyek legasi pribadi. Proyek konyol utk situasi spt saat ini. Pindah ibu kota bkn gagasan yg salah. Tapi dipaksakan di saat yg salah hanya berbuah ketololan sempurna. https://t.co/N3w8SBWxaE","1919417330347446382","https://pbs.twimg.com/media/GqMj4u5bAAApgFD.jpg","","in","DKI Jakarta, Indonesia","0","3","8","https://x.com/MartinusButarb1/status/1919417330347446382","1301052979852619777","MartinusButarb1"
"1919411309537575373","Mon May 05 15:41:05 +0000 2025","1","@AraituLaki IKN .. jd tempat LOnThE mangkal","1919417069222625299","","AraituLaki","in","","0","0","0","https://x.com/SalmaAmaluna/status/1919417069222625299","1793958143288086528","SalmaAmaluna"
"1919416679018164344","Mon May 05 15:39:31 +0000 2025","0","di sini jalan kaki 57 km udah sampe perbatasan IKN","1919416679018164344","","","in","Oakland, CA","0","1","0","https://x.com/kkayunn/status/1919416679018164344","385417206","kkayunn"
"1919411519596736850","Mon May 05 15:35:49 +0000 2025","1","@PresidenKopi Pada akhirnya IKN rata dengan tanah karena udah ng ada duit buat lanjut hahahaha....","1919415746754453747","","PresidenKopi","in","Corleone, Sicilia","0","0","0","https://x.com/_doncorleone78/status/1919415746754453747","1291315464879001600","_doncorleone78"
"1919415403903885624","Mon May 05 15:34:27 +0000 2025","2","Bubarkan grib jaya","1919415403903885624","","","in","","0","0","0","https://x.com/Muhamma70893310/status/1919415403903885624","1519307015721349121","Muhamma70893310"
"1919391824877346826","Mon May 05 15:32:59 +0000 2025","0","@0xLamboe @Autosultan_team @BitgetWalletID @BitgetID @lampunggehh @Crypto_Lampung @DownceC Kampus gua mah di jabodetabek + ikn wkwk","1919415031109972390","","0xLamboe","in","Tangsel deket Ciledug","0","0","0","https://x.com/gopuuudd/status/1919415031109972390","1263028329726087168","gopuuudd"
"1919385341217087643","Mon May 05 15:30:44 +0000 2025","6","@KompasTV Bandingkan dgn dampak kebijakan²mu ke rakyat di Rempang PIK IKN Morowali dll. Sebanding enggak dgn yg kamu rasakan Mul? Kamu tinggal tunjukkin ijasah aja pake muter² playing victim lagak paling menderita. Smtr dampak dari ijasah palsumu itu bikin rakyat senegara sengsara!","1919414467101638662","","KompasTV","in","Indonesia","0","1","2","https://x.com/rizieqdivist/status/1919414467101638662","453931027","rizieqdivist"
"1919411309537575373","Mon May 05 15:18:11 +0000 2025","163","DiBangun pake APBN hingga Trilyunan.. Dibelain Utang Gak karuan ampe Boncoss.. IKN CUMAN JADI SARANG LONTHE‼️ Trus itu Para bapack2 dan Om2 ASN jadi dipindah kesana Tanpa bawa keluarga??? Ayo SEMANGAT https://t.co/WweRn9KmIB","1919411309537575373","https://pbs.twimg.com/ext_tw_video_thumb/1919411279669932032/pu/img/ALIofqCoSzUsGHq3.jpg","","in","Di hatimuuuu 🥰","5","43","66","https://x.com/AraituLaki/status/1919411309537575373","1118723550649544704","AraituLaki"
"1919319727823855740","Mon May 05 15:12:35 +0000 2025","1","@ZulkifliLubis69 @jokowi Daaan menurut @jokowi yang keukeuh KCIC hutang menggunung IKN dipaksa padahal rakyat lg butuh yg lain tambang nikel hilirisasi yg amburadul itu salah siapa ya??? bpk lupa ingatan ??","1919409900889026922","","ZulkifliLubis69","in","","0","0","0","https://x.com/me_veeta/status/1919409900889026922","1519722645058895872","me_veeta"
"1919367953163690235","Mon May 05 15:06:00 +0000 2025","0","@Opposisi6890 kirain CLOSED sementara berlibur ke IKN","1919408243673117083","","Opposisi6890","in","","0","0","0","https://x.com/yyssrrnn/status/1919408243673117083","1145511317832269824","yyssrrnn"
"1919395611792887868","Mon May 05 14:15:49 +0000 2025","7","Zypto Luncurkan Kartu Visa Virtual! Belanja Bisa Pakai Pi Coin Dapatkan Hadiah $5 Sumber: IKN Pos https://t.co/dt6MBu5a5u Dibagikan melalui Aplikasi Google","1919395611792887868","","","in","East Denpasar, Indonesia","0","0","2","https://x.com/ini_tukangojek/status/1919395611792887868","749968962717310977","ini_tukangojek"
"1919395151018913823","Mon May 05 14:13:59 +0000 2025","62","Maraknya Prostitusi Online di Kawasan IKN ....Kok bisa ya ????? https://t.co/rXxMjdCQiF","1919395151018913823","https://pbs.twimg.com/ext_tw_video_thumb/1919395078348636160/pu/img/F91H1id8tU8UaPZr.jpg","","in","","0","9","20","https://x.com/Yurissa_Samosir/status/1919395151018913823","1456283686312103939","Yurissa_Samosir"
"1919393993588101440","Mon May 05 14:09:23 +0000 2025","702","Anggaran Ibu Kota Nusantara (IKN) katanya Rp466 triliun Jika bangun atau perbaiki sekolah butuh biaya Rp1 5 miliar per sekolah maka bisa bangun atau perbaiki sekitar 310.666 sekolah! https://t.co/NpDLZeNwZw","1919393993588101440","","","in","Jakarta","4","43","310","https://x.com/Kanseulir/status/1919393993588101440","279312062","Kanseulir"
"1919390585665868211","Mon May 05 14:02:09 +0000 2025","0","@BosPurwa @jokowi salah satu yang membuat sy yang bersebelahan dengan IKN masih husnudzan dg prabowo adalah fakta (hingga detik ini) IKN berhenti total.","1919392173205717196","","BosPurwa","in","","0","0","0","https://x.com/MuhajirinPpu/status/1919392173205717196","1554373433185935361","MuhajirinPpu"
"1919390585665868211","Mon May 05 13:55:50 +0000 2025","415","75 8 Triliun duit APBN untuk IKN itu bisa merenovasi sktr 75.800 sekolah yang rusak dgn asumsi 1 sekolah negeri 1 miliar klo 500 juta bisa 151.600 sekolah dan ato memperbaiki infrastruktur lainnya iya gak Pak @jokowi ? https://t.co/1uBJ04YR7V","1919390585665868211","https://pbs.twimg.com/amplify_video_thumb/1919388963674193920/img/jkV-_DXpsV9nxAEk.jpg","","in","Warteg","5","22","241","https://x.com/BosPurwa/status/1919390585665868211","1068371293290946561","BosPurwa"
"1919365452137914577","Mon May 05 13:49:16 +0000 2025","0","@islah_bahrawi Aseekkk investor luar negeri kabur semua korupsi merajalela premanisme menjamur ikn mangkrak. Lengkap sudah penderitaan negara","1919388932866703620","","islah_bahrawi","in","Sby-Sda","0","0","0","https://x.com/MLdiDuniaMayaOK/status/1919388932866703620","300998908","MLdiDuniaMayaOK"
"1919382009006170399","Mon May 05 13:45:38 +0000 2025","0","Sy menganggap ini sebagai kehancuran total desa n kehidupan laut. Mrk membuang limbah batu bara ke laut. Penangkapn ikn di daerah pesisir sdh lama hilang. Ad perubahan warna n tekstur air. Budaya tlh hancur kata HERNEMUS TAKULING Aktivis Adat Sawai untk Climate Rights Int. 2024. https://t.co/N5kNWZNE1L","1919388017858359470","https://pbs.twimg.com/media/GqMIxTfbIAAmYhU.jpg","Wulandar1Putr1","in","Indonesia","0","0","0","https://x.com/Wulandar1Putr1/status/1919388017858359470","1375622774975197184","Wulandar1Putr1"
"1919274611000373456","Mon May 05 13:45:00 +0000 2025","4","@ANCEB436423 @TirtoID Lebih ngaruh kebijakan blunder semacam MBG dan efisiensi (padahal buat bayar utang jatuh tempo 2025). Liat dampak efisiensi 18.000+ honorer kementerian diberhenti tugaskan. Proyek2 pembangunan diputus ditengah jalan (IKN &amp; tol lintas sumatera). Brp yg di phk?","1919387858558968118","","ANCEB436423","in","Surakarta, Jawa Tengah","0","0","0","https://x.com/Rizkymunajat34/status/1919387858558968118","1211300141795119105","Rizkymunajat34"
"1919387534012153924","Mon May 05 13:43:43 +0000 2025","0","Pengamat: Untuk Selesaikan Masalah Bangsa Prabowo Harus Bebas dari Pengaruh Jokowi. Ekonomi politik dan sosial hancur. Dia menghambur-hamburkan dana negara dalam jumlah yang besar dan gila-gilaan seperti membangun IKN yang sekarang ternyata mangkrak. https://t.co/XIFcxInDdj https://t.co/x9tQOTcHrV","1919387534012153924","https://pbs.twimg.com/media/GqMIya0a0AAJ5uC.jpg","","in","","0","0","0","https://x.com/PohanChoky40724/status/1919387534012153924","1866478058582257664","PohanChoky40724"
"1918517688948932661","Mon May 05 13:43:05 +0000 2025","1","@ahmadyaniritong @BagusKoninMania @Opposisi6890 Ok pak sekarang ke IKN dulu sana. https://t.co/3Qoc6ntSvO","1919387375072927947","https://pbs.twimg.com/media/GqMIpTUagAA_163.jpg","ahmadyaniritong","in","Kabupaten","0","0","0","https://x.com/sanggarrrr/status/1919387375072927947","177172689","sanggarrrr"
"1919386661529809098","Mon May 05 13:40:15 +0000 2025","0","MAKANYA JANGAN JADI PEMBOHONG.IKN BOHONG SWA SEMBADA BOHONG PERTUMBUHAN BOHONG ESEMKA BOHONG ANAK GAK MAU JADI PEJABAT BOHONG..!!! APA YG BENAR OMONGAN LOE!! MUAAAK TAHU","1919386661529809098","","","in","","0","0","0","https://x.com/alwitjandr12454/status/1919386661529809098","1873988446915878913","alwitjandr12454"
"1919386513617367252","Mon May 05 13:39:39 +0000 2025","0","Di duga penghuni sekitar IKN yg pertama bukan ASN tapi PSK...!","1919386513617367252","","","in","","0","0","0","https://x.com/PenatasJur59138/status/1919386513617367252","1660221061429104640","PenatasJur59138"
"1919247081165689158","Mon May 05 13:39:16 +0000 2025","1","@neVerAl0nely IKN akan menjadi kota prostitusi?","1919386413189169493","","neVerAl0nely","in","","0","0","0","https://x.com/Awandiatassana/status/1919386413189169493","920780443401601024","Awandiatassana"
